Time, Wald, Feuer
0.0,1000.0,1000.0
0.0001,1250.0,750.0
0.0002,1252.0,749.0
0.0003,1254.0,748.0
0.0004,1256.0,747.0
0.0005,1258.0,746.0
0.0006,1260.0,745.0
0.0007,1262.0,744.0
0.0008,1264.0,743.0
0.0009,1266.0,742.0
0.001,1268.0,741.0
0.0011,1270.0,740.0
0.0012,1272.0,739.0
0.0013,1274.0,738.0
0.0014,1276.0,737.0
0.0015,1278.0,736.0
0.0016,1280.0,735.0
0.0017,1282.0,734.0
0.0018,1284.0,733.0
0.0019,1286.0,732.0
0.002,1288.0,731.0
0.0021,1290.0,730.0
0.0022,1292.0,729.0
0.0023,1294.0,728.0
0.0024,1296.0,727.0
0.0025,1298.0,726.0
0.0026,1300.0,725.0
0.0027,1302.0,724.0
0.0028,1304.0,723.0
0.0029,1306.0,722.0
0.003,1308.0,721.0
0.0031,1310.0,721.0
0.0032,1312.0,721.0
0.0033,1314.0,721.0
0.0034,1316.0,721.0
0.0035,1318.0,721.0
0.0036,1320.0,721.0
0.0037,1322.0,721.0
0.0038,1324.0,721.0
0.0039,1326.0,721.0
0.004,1328.0,721.0
0.0041,1330.0,721.0
0.0042,1332.0,721.0
0.0043,1334.0,721.0
0.0044,1336.0,721.0
0.0045,1338.0,721.0
0.0046,1340.0,721.0
0.0047,1342.0,721.0
0.0048,1344.0,721.0
0.0049,1346.0,721.0
0.005,1348.0,721.0
0.0051,1350.0,721.0
0.0052,1352.0,721.0
0.0053,1354.0,721.0
0.0054,1356.0,721.0
0.0055,1358.0,721.0
0.0056,1360.0,721.0
0.0057,1362.0,721.0
0.0058,1364.0,721.0
0.0059,1366.0,721.0
0.006,1368.0,721.0
0.0061,1370.0,721.0
0.0062,1372.0,721.0
0.0063,1374.0,721.0
0.0064,1376.0,721.0
0.0065,1378.0,721.0
0.0066,1380.0,721.0
0.0067,1382.0,721.0
0.0068,1384.0,721.0
0.0069,1386.0,721.0
0.007,1388.0,721.0
0.0071,1390.0,721.0
0.0072,1392.0,721.0
0.0073,1394.0,721.0
0.0074,1396.0,721.0
0.0075,1398.0,721.0
0.0076,1400.0,721.0
0.0077,1402.0,721.0
0.0078,1404.0,721.0
0.0079,1406.0,721.0
0.008,1408.0,721.0
0.0081,1410.0,721.0
0.0082,1412.0,721.0
0.0083,1414.0,721.0
0.0084,1416.0,721.0
0.0085,1418.0,721.0
0.0086,1420.0,721.0
0.0087,1422.0,721.0
0.0088,1424.0,721.0
0.0089,1426.0,721.0
0.009,1428.0,721.0
0.0091,1430.0,721.0
0.0092,1432.0,721.0
0.0093,1434.0,721.0
0.0094,1436.0,721.0
0.0095,1438.0,721.0
0.0096,1440.0,721.0
0.0097,1442.0,721.0
0.0098,1444.0,721.0
0.0099,1446.0,721.0
0.01,1448.0,721.0
0.0101,1450.0,721.0
0.0102,1452.0,721.0
0.0103,1454.0,721.0
0.0104,1456.0,721.0
0.0105,1458.0,721.0
0.0106,1460.0,721.0
0.0107,1462.0,721.0
0.0108,1464.0,721.0
0.0109,1466.0,721.0
0.011,1468.0,721.0
0.0111,1470.0,721.0
0.0112,1472.0,721.0
0.0113,1474.0,721.0
0.0114,1476.0,721.0
0.0115,1478.0,721.0
0.0116,1480.0,721.0
0.0117,1482.0,721.0
0.0118,1484.0,721.0
0.0119,1486.0,721.0
0.012,1488.0,721.0
0.0121,1490.0,721.0
0.0122,1492.0,721.0
0.0123,1494.0,721.0
0.0124,1496.0,721.0
0.0125,1498.0,721.0
0.0126,1500.0,721.0
0.0127,1502.0,721.0
0.0128,1504.0,721.0
0.0129,1506.0,721.0
0.013,1508.0,721.0
0.0131,1510.0,721.0
0.0132,1512.0,721.0
0.0133,1514.0,721.0
0.0134,1516.0,721.0
0.0135,1518.0,721.0
0.0136,1520.0,721.0
0.0137,1522.0,721.0
0.0138,1524.0,721.0
0.0139,1526.0,721.0
0.014,1528.0,721.0
0.0141,1530.0,721.0
0.0142,1532.0,721.0
0.0143,1534.0,721.0
0.0144,1536.0,721.0
0.0145,1538.0,721.0
0.0146,1540.0,721.0
0.0147,1542.0,721.0
0.0148,1544.0,721.0
