Time, Wald, Feuer
0.611,608.0,2091.0
0.612,607.0,2062.0
0.613,607.0,2033.0
0.614,607.0,2005.0
0.615,607.0,1977.0
0.616,607.0,1949.0
0.617,607.0,1922.0
0.618,607.0,1895.0
0.619,608.0,1869.0
0.62,609.0,1843.0
0.621,610.0,1817.0
0.622,611.0,1792.0
0.623,612.0,1767.0
0.624,613.0,1742.0
0.625,615.0,1718.0
0.626,617.0,1694.0
0.627,619.0,1671.0
0.628,621.0,1648.0
0.629,623.0,1625.0
0.63,625.0,1603.0
0.631,627.0,1581.0
0.632,630.0,1559.0
0.633,633.0,1538.0
0.634,636.0,1517.0
0.635,639.0,1496.0
0.636,642.0,1476.0
0.637,645.0,1456.0
0.638,649.0,1436.0
0.639,653.0,1417.0
0.64,657.0,1398.0
0.641,661.0,1379.0
0.642,665.0,1361.0
0.643,669.0,1343.0
0.644,673.0,1325.0
0.645,678.0,1307.0
0.646,683.0,1290.0
0.647,688.0,1273.0
0.648,693.0,1256.0
0.649,698.0,1240.0
0.65,703.0,1224.0
0.651,708.0,1208.0
0.652,714.0,1192.0
0.653,720.0,1177.0
0.654,726.0,1162.0
0.655,732.0,1147.0
0.656,738.0,1132.0
0.657,744.0,1118.0
0.658,751.0,1104.0
0.659,758.0,1090.0
0.66,765.0,1076.0
0.661,772.0,1063.0
0.662,779.0,1050.0
0.663,786.0,1037.0
0.664,794.0,1024.0
0.665,802.0,1012.0
0.666,810.0,1000.0
0.667,818.0,988.0
0.668,826.0,976.0
0.669,834.0,965.0
0.67,843.0,954.0
0.671,852.0,943.0
0.672,861.0,932.0
0.673,870.0,921.0
0.674,879.0,911.0
0.675,889.0,901.0
0.676,899.0,891.0
0.677,909.0,881.0
0.678,919.0,871.0
0.679,929.0,862.0
0.68,940.0,853.0
0.681,951.0,844.0
0.682,962.0,835.0
0.683,973.0,826.0
0.684,984.0,818.0
0.685,996.0,810.0
0.686,1008.0,802.0
0.687,1020.0,794.0
0.688,1032.0,786.0
0.689,1045.0,778.0
0.69,1058.0,771.0
0.691,1071.0,764.0
0.692,1084.0,757.0
0.693,1097.0,750.0
0.694,1111.0,743.0
0.695,1125.0,736.0
0.696,1139.0,730.0
0.697,1153.0,724.0
0.698,1168.0,718.0
0.699,1183.0,712.0
0.7,1198.0,706.0
0.701,1214.0,700.0
0.702,1230.0,694.0
0.703,1246.0,689.0
0.704,1262.0,684.0
0.705,1279.0,679.0
0.706,1296.0,674.0
0.707,1313.0,669.0
0.708,1330.0,664.0
0.709,1348.0,660.0
0.71,1366.0,656.0
0.711,1384.0,652.0
0.712,1403.0,648.0
0.713,1422.0,644.0
0.714,1441.0,640.0
0.715,1461.0,636.0
0.716,1481.0,633.0
0.717,1501.0,630.0
0.718,1522.0,627.0
0.719,1543.0,624.0
0.72,1564.0,621.0
0.721,1586.0,618.0
0.722,1608.0,615.0
0.723,1630.0,613.0
0.724,1653.0,611.0
0.725,1676.0,609.0
0.726,1699.0,607.0
0.727,1723.0,605.0
0.728,1747.0,603.0
0.729,1771.0,601.0
0.73,1796.0,600.0
0.731,1821.0,599.0
0.732,1847.0,598.0
0.733,1873.0,597.0
0.734,1899.0,596.0
0.735,1926.0,595.0
0.736,1953.0,595.0
0.737,1980.0,595.0
0.738,2008.0,595.0
0.739,2036.0,595.0
0.74,2065.0,595.0
0.741,2094.0,595.0
0.742,2123.0,596.0
0.743,2153.0,597.0
0.744,2183.0,598.0
0.745,2214.0,599.0
0.746,2245.0,600.0
0.747,2276.0,601.0
0.748,2308.0,603.0
0.749,2340.0,605.0
0.75,2373.0,607.0
0.751,2406.0,609.0
0.752,2439.0,611.0
0.753,2473.0,614.0
0.754,2507.0,617.0
0.755,2542.0,620.0
0.756,2577.0,623.0
0.757,2612.0,627.0
0.758,2648.0,631.0
0.759,2684.0,635.0
0.76,2721.0,639.0
0.761,2758.0,644.0
0.762,2795.0,649.0
0.763,2833.0,654.0
0.764,2871.0,659.0
0.765,2910.0,665.0
0.766,2949.0,671.0
0.767,2988.0,677.0
0.768,3028.0,684.0
0.769,3068.0,691.0
0.77,3108.0,698.0
0.771,3148.0,706.0
0.772,3189.0,714.0
0.773,3230.0,722.0
0.774,3271.0,731.0
0.775,3313.0,740.0
0.776,3355.0,750.0
0.777,3397.0,760.0
0.778,3439.0,771.0
0.779,3481.0,782.0
0.78,3523.0,794.0
0.781,3565.0,806.0
0.782,3608.0,819.0
0.783,3651.0,832.0
0.784,3694.0,846.0
0.785,3737.0,860.0
0.786,3780.0,875.0
0.787,3823.0,891.0
0.788,3865.0,907.0
0.789,3907.0,924.0
0.79,3949.0,942.0
0.791,3991.0,960.0
0.792,4033.0,979.0
0.793,4074.0,999.0
0.794,4115.0,1020.0
0.795,4155.0,1042.0
0.796,4195.0,1064.0
0.797,4234.0,1087.0
0.798,4273.0,1111.0
0.799,4311.0,1136.0
0.8,4348.0,1162.0
0.801,4384.0,1189.0
0.802,4420.0,1217.0
0.803,4455.0,1246.0
0.804,4489.0,1277.0
0.805,4521.0,1309.0
0.806,4552.0,1342.0
0.807,4582.0,1376.0
0.808,4611.0,1412.0
0.809,4638.0,1449.0
0.81,4664.0,1487.0
0.811,4688.0,1527.0
0.812,4710.0,1568.0
0.813,4730.0,1610.0
0.814,4748.0,1654.0
0.815,4764.0,1699.0
0.816,4778.0,1746.0
0.817,4790.0,1795.0
0.818,4800.0,1845.0
0.819,4807.0,1897.0
0.82,4812.0,1950.0
0.821,4814.0,2005.0
0.822,4814.0,2061.0
0.823,4811.0,2119.0
0.824,4805.0,2179.0
0.825,4796.0,2240.0
0.826,4784.0,2303.0
0.827,4770.0,2367.0
0.828,4752.0,2433.0
0.829,4731.0,2500.0
0.83,4707.0,2568.0
0.831,4680.0,2638.0
0.832,4650.0,2709.0
0.833,4617.0,2781.0
0.834,4581.0,2854.0
0.835,4542.0,2928.0
0.836,4500.0,3002.0
0.837,4455.0,3077.0
0.838,4407.0,3153.0
0.839,4356.0,3229.0
0.84,4302.0,3305.0
0.841,4246.0,3381.0
0.842,4187.0,3457.0
0.843,4126.0,3533.0
0.844,4063.0,3608.0
0.845,3998.0,3682.0
0.846,3931.0,3756.0
0.847,3862.0,3829.0
0.848,3791.0,3900.0
0.849,3719.0,3970.0
0.85,3646.0,4038.0
0.851,3572.0,4104.0
0.852,3497.0,4169.0
0.853,3421.0,4231.0
0.854,3345.0,4291.0
0.855,3268.0,4349.0
0.856,3191.0,4404.0
0.857,3114.0,4456.0
0.858,3038.0,4506.0
0.859,2962.0,4553.0
0.86,2886.0,4597.0
0.861,2811.0,4638.0
0.862,2737.0,4676.0
0.863,2664.0,4710.0
0.864,2592.0,4741.0
0.865,2521.0,4769.0
0.866,2451.0,4794.0
0.867,2383.0,4816.0
0.868,2316.0,4834.0
0.869,2250.0,4849.0
0.87,2186.0,4861.0
0.871,2123.0,4870.0
0.872,2062.0,4876.0
0.873,2003.0,4879.0
0.874,1945.0,4879.0
0.875,1889.0,4876.0
0.876,1835.0,4871.0
0.877,1782.0,4863.0
0.878,1731.0,4852.0
0.879,1682.0,4839.0
0.88,1634.0,4824.0
0.881,1588.0,4806.0
0.882,1543.0,4786.0
0.883,1500.0,4764.0
0.884,1459.0,4740.0
0.885,1419.0,4714.0
0.886,1380.0,4687.0
0.887,1343.0,4658.0
0.888,1307.0,4627.0
0.889,1273.0,4595.0
0.89,1240.0,4562.0
0.891,1208.0,4527.0
0.892,1177.0,4491.0
0.893,1148.0,4454.0
0.894,1120.0,4416.0
0.895,1093.0,4377.0
0.896,1067.0,4337.0
0.897,1042.0,4297.0
0.898,1018.0,4256.0
0.899,995.0,4214.0
0.9,973.0,4172.0
0.901,952.0,4129.0
0.902,932.0,4086.0
0.903,913.0,4042.0
0.904,894.0,3998.0
0.905,876.0,3954.0
0.906,859.0,3910.0
0.907,843.0,3865.0
0.908,827.0,3820.0
0.909,812.0,3775.0
0.91,798.0,3730.0
0.911,784.0,3685.0
0.912,771.0,3640.0
0.913,758.0,3595.0
0.914,746.0,3550.0
0.915,734.0,3505.0
0.916,723.0,3461.0
0.917,712.0,3417.0
0.918,702.0,3373.0
0.919,692.0,3329.0
0.92,683.0,3285.0
0.921,674.0,3242.0
0.922,666.0,3199.0
0.923,658.0,3156.0
0.924,650.0,3114.0
0.925,643.0,3072.0
0.926,636.0,3030.0
0.927,629.0,2989.0
0.928,623.0,2948.0
0.929,617.0,2907.0
0.93,611.0,2867.0
0.931,606.0,2827.0
0.932,601.0,2788.0
0.933,596.0,2749.0
0.934,592.0,2710.0
0.935,588.0,2672.0
0.936,584.0,2634.0
0.937,580.0,2597.0
0.938,577.0,2560.0
0.939,574.0,2524.0
0.94,571.0,2488.0
0.941,568.0,2452.0
0.942,565.0,2417.0
0.943,563.0,2382.0
0.944,561.0,2348.0
0.945,559.0,2314.0
0.946,557.0,2281.0
0.947,555.0,2248.0
0.948,554.0,2216.0
0.949,553.0,2184.0
0.95,552.0,2152.0
0.951,551.0,2121.0
0.952,550.0,2090.0
0.953,550.0,2060.0
0.954,550.0,2030.0
0.955,550.0,2001.0
0.956,550.0,1972.0
0.957,550.0,1943.0
0.958,550.0,1915.0
0.959,550.0,1887.0
0.96,551.0,1860.0
0.961,552.0,1833.0
0.962,553.0,1806.0
0.963,554.0,1780.0
0.964,555.0,1754.0
0.965,556.0,1729.0
0.966,558.0,1704.0
0.967,560.0,1679.0
0.968,562.0,1655.0
0.969,564.0,1631.0
0.97,566.0,1608.0
0.971,568.0,1585.0
0.972,570.0,1562.0
0.973,572.0,1540.0
0.974,575.0,1518.0
0.975,578.0,1496.0
0.976,581.0,1475.0
0.977,584.0,1454.0
0.978,587.0,1433.0
0.979,590.0,1413.0
0.98,593.0,1393.0
0.981,597.0,1373.0
0.982,601.0,1354.0
0.983,605.0,1335.0
0.984,609.0,1316.0
0.985,613.0,1298.0
0.986,617.0,1280.0
0.987,621.0,1262.0
0.988,626.0,1245.0
0.989,631.0,1228.0
0.99,636.0,1211.0
0.991,641.0,1194.0
0.992,646.0,1178.0
0.993,651.0,1162.0
0.994,656.0,1146.0
0.995,662.0,1131.0
0.996,668.0,1116.0
0.997,674.0,1101.0
0.998,680.0,1086.0
0.999,686.0,1072.0
1,692.0,1058.0
