Time, Wald, Feuer
0.609,716.0,2047.0
0.61,716.0,2021.0
0.611,716.0,1995.0
0.612,716.0,1970.0
0.613,716.0,1945.0
0.614,716.0,1920.0
0.615,717.0,1896.0
0.616,718.0,1872.0
0.617,719.0,1848.0
0.618,720.0,1824.0
0.619,721.0,1801.0
0.62,723.0,1778.0
0.621,725.0,1755.0
0.622,727.0,1733.0
0.623,729.0,1711.0
0.624,731.0,1689.0
0.625,733.0,1668.0
0.626,736.0,1647.0
0.627,739.0,1626.0
0.628,742.0,1606.0
0.629,745.0,1586.0
0.63,748.0,1566.0
0.631,751.0,1547.0
0.632,754.0,1528.0
0.633,758.0,1509.0
0.634,762.0,1490.0
0.635,766.0,1472.0
0.636,770.0,1454.0
0.637,774.0,1436.0
0.638,778.0,1419.0
0.639,783.0,1402.0
0.64,788.0,1385.0
0.641,793.0,1368.0
0.642,798.0,1352.0
0.643,803.0,1336.0
0.644,808.0,1320.0
0.645,814.0,1304.0
0.646,820.0,1289.0
0.647,826.0,1274.0
0.648,832.0,1259.0
0.649,838.0,1244.0
0.65,844.0,1230.0
0.651,851.0,1216.0
0.652,858.0,1202.0
0.653,865.0,1188.0
0.654,872.0,1175.0
0.655,879.0,1162.0
0.656,886.0,1149.0
0.657,894.0,1136.0
0.658,902.0,1124.0
0.659,910.0,1112.0
0.66,918.0,1100.0
0.661,926.0,1088.0
0.662,935.0,1076.0
0.663,944.0,1065.0
0.664,953.0,1054.0
0.665,962.0,1043.0
0.666,971.0,1032.0
0.667,980.0,1021.0
0.668,990.0,1011.0
0.669,1000.0,1001.0
0.67,1010.0,991.0
0.671,1020.0,981.0
0.672,1030.0,971.0
0.673,1041.0,962.0
0.674,1052.0,953.0
0.675,1063.0,944.0
0.676,1074.0,935.0
0.677,1086.0,926.0
0.678,1098.0,918.0
0.679,1110.0,910.0
0.68,1122.0,902.0
0.681,1134.0,894.0
0.682,1147.0,886.0
0.683,1160.0,879.0
0.684,1173.0,872.0
0.685,1186.0,865.0
0.686,1200.0,858.0
0.687,1214.0,851.0
0.688,1228.0,844.0
0.689,1242.0,838.0
0.69,1257.0,832.0
0.691,1272.0,826.0
0.692,1287.0,820.0
0.693,1302.0,814.0
0.694,1318.0,808.0
0.695,1334.0,803.0
0.696,1350.0,798.0
0.697,1366.0,793.0
0.698,1383.0,788.0
0.699,1400.0,783.0
0.7,1417.0,778.0
0.701,1434.0,774.0
0.702,1452.0,770.0
0.703,1470.0,766.0
0.704,1488.0,762.0
0.705,1507.0,758.0
0.706,1526.0,754.0
0.707,1545.0,751.0
0.708,1564.0,748.0
0.709,1584.0,745.0
0.71,1604.0,742.0
0.711,1624.0,739.0
0.712,1645.0,736.0
0.713,1666.0,733.0
0.714,1687.0,731.0
0.715,1709.0,729.0
0.716,1731.0,727.0
0.717,1753.0,725.0
0.718,1776.0,723.0
0.719,1799.0,721.0
0.72,1822.0,720.0
0.721,1845.0,719.0
0.722,1869.0,718.0
0.723,1893.0,717.0
0.724,1917.0,716.0
0.725,1942.0,715.0
0.726,1967.0,715.0
0.727,1992.0,715.0
0.728,2018.0,715.0
0.729,2044.0,715.0
0.73,2070.0,715.0
0.731,2097.0,716.0
0.732,2124.0,717.0
0.733,2151.0,718.0
0.734,2179.0,719.0
0.735,2207.0,720.0
0.736,2235.0,722.0
0.737,2264.0,724.0
0.738,2293.0,726.0
0.739,2322.0,728.0
0.74,2352.0,730.0
0.741,2382.0,733.0
0.742,2412.0,736.0
0.743,2443.0,739.0
0.744,2474.0,742.0
0.745,2505.0,746.0
0.746,2537.0,750.0
0.747,2569.0,754.0
0.748,2601.0,758.0
0.749,2633.0,763.0
0.75,2666.0,768.0
0.751,2699.0,773.0
0.752,2732.0,779.0
0.753,2765.0,785.0
0.754,2799.0,791.0
0.755,2833.0,797.0
0.756,2867.0,804.0
0.757,2901.0,811.0
0.758,2936.0,818.0
0.759,2971.0,826.0
0.76,3006.0,834.0
0.761,3041.0,843.0
0.762,3076.0,852.0
0.763,3111.0,861.0
0.764,3146.0,871.0
0.765,3182.0,881.0
0.766,3218.0,892.0
0.767,3254.0,903.0
0.768,3290.0,915.0
0.769,3326.0,927.0
0.77,3362.0,940.0
0.771,3398.0,953.0
0.772,3434.0,967.0
0.773,3469.0,981.0
0.774,3504.0,996.0
0.775,3539.0,1011.0
0.776,3574.0,1027.0
0.777,3609.0,1043.0
0.778,3643.0,1060.0
0.779,3677.0,1078.0
0.78,3711.0,1096.0
0.781,3744.0,1115.0
0.782,3777.0,1135.0
0.783,3809.0,1156.0
0.784,3841.0,1177.0
0.785,3872.0,1199.0
0.786,3903.0,1222.0
0.787,3933.0,1246.0
0.788,3962.0,1271.0
0.789,3990.0,1296.0
0.79,4018.0,1322.0
0.791,4045.0,1349.0
0.792,4071.0,1377.0
0.793,4096.0,1406.0
0.794,4120.0,1436.0
0.795,4143.0,1467.0
0.796,4164.0,1499.0
0.797,4184.0,1532.0
0.798,4203.0,1566.0
0.799,4221.0,1601.0
0.8,4237.0,1637.0
0.801,4252.0,1674.0
0.802,4265.0,1712.0
0.803,4276.0,1751.0
0.804,4286.0,1791.0
0.805,4294.0,1832.0
0.806,4300.0,1875.0
0.807,4304.0,1919.0
0.808,4307.0,1964.0
0.809,4308.0,2010.0
0.81,4307.0,2057.0
0.811,4304.0,2105.0
0.812,4298.0,2154.0
0.813,4290.0,2204.0
0.814,4280.0,2255.0
0.815,4268.0,2307.0
0.816,4254.0,2360.0
0.817,4238.0,2414.0
0.818,4219.0,2468.0
0.819,4198.0,2523.0
0.82,4175.0,2579.0
0.821,4150.0,2635.0
0.822,4123.0,2692.0
0.823,4093.0,2749.0
0.824,4061.0,2807.0
0.825,4027.0,2865.0
0.826,3991.0,2923.0
0.827,3953.0,2981.0
0.828,3913.0,3039.0
0.829,3871.0,3097.0
0.83,3828.0,3155.0
0.831,3783.0,3212.0
0.832,3736.0,3269.0
0.833,3688.0,3325.0
0.834,3638.0,3381.0
0.835,3587.0,3436.0
0.836,3535.0,3490.0
0.837,3482.0,3543.0
0.838,3428.0,3595.0
0.839,3373.0,3646.0
0.84,3317.0,3695.0
0.841,3260.0,3743.0
0.842,3203.0,3789.0
0.843,3145.0,3834.0
0.844,3087.0,3877.0
0.845,3029.0,3918.0
0.846,2971.0,3957.0
0.847,2913.0,3994.0
0.848,2855.0,4029.0
0.849,2797.0,4062.0
0.85,2739.0,4093.0
0.851,2682.0,4122.0
0.852,2625.0,4149.0
0.853,2569.0,4174.0
0.854,2513.0,4197.0
0.855,2458.0,4217.0
0.856,2404.0,4235.0
0.857,2351.0,4251.0
0.858,2299.0,4265.0
0.859,2247.0,4277.0
0.86,2196.0,4286.0
0.861,2146.0,4293.0
0.862,2097.0,4298.0
0.863,2049.0,4301.0
0.864,2002.0,4302.0
0.865,1956.0,4301.0
0.866,1912.0,4298.0
0.867,1869.0,4293.0
0.868,1827.0,4286.0
0.869,1786.0,4278.0
0.87,1746.0,4268.0
0.871,1707.0,4256.0
0.872,1669.0,4243.0
0.873,1632.0,4228.0
0.874,1596.0,4212.0
0.875,1561.0,4194.0
0.876,1527.0,4175.0
0.877,1494.0,4155.0
0.878,1462.0,4133.0
0.879,1431.0,4110.0
0.88,1401.0,4086.0
0.881,1372.0,4061.0
0.882,1344.0,4035.0
0.883,1317.0,4008.0
0.884,1291.0,3980.0
0.885,1266.0,3951.0
0.886,1242.0,3922.0
0.887,1219.0,3892.0
0.888,1196.0,3861.0
0.889,1174.0,3830.0
0.89,1153.0,3798.0
0.891,1133.0,3766.0
0.892,1113.0,3733.0
0.893,1094.0,3700.0
0.894,1076.0,3666.0
0.895,1058.0,3632.0
0.896,1041.0,3598.0
0.897,1025.0,3563.0
0.898,1009.0,3528.0
0.899,994.0,3493.0
0.9,979.0,3458.0
0.901,965.0,3423.0
0.902,952.0,3388.0
0.903,939.0,3352.0
0.904,927.0,3316.0
0.905,915.0,3280.0
0.906,904.0,3244.0
0.907,893.0,3208.0
0.908,882.0,3173.0
0.909,872.0,3138.0
0.91,862.0,3103.0
0.911,853.0,3068.0
0.912,844.0,3033.0
0.913,835.0,2998.0
0.914,827.0,2963.0
0.915,819.0,2928.0
0.916,812.0,2894.0
0.917,805.0,2860.0
0.918,798.0,2826.0
0.919,792.0,2792.0
0.92,786.0,2758.0
0.921,780.0,2725.0
0.922,774.0,2692.0
0.923,769.0,2659.0
0.924,764.0,2626.0
0.925,759.0,2594.0
0.926,755.0,2562.0
0.927,751.0,2530.0
0.928,747.0,2499.0
0.929,743.0,2468.0
0.93,740.0,2437.0
0.931,737.0,2406.0
0.932,734.0,2376.0
0.933,731.0,2346.0
0.934,729.0,2316.0
0.935,727.0,2287.0
0.936,725.0,2258.0
0.937,723.0,2229.0
0.938,721.0,2201.0
0.939,720.0,2173.0
0.94,719.0,2145.0
0.941,718.0,2118.0
0.942,717.0,2091.0
0.943,716.0,2064.0
0.944,716.0,2038.0
0.945,716.0,2012.0
0.946,716.0,1986.0
0.947,716.0,1961.0
0.948,716.0,1936.0
0.949,717.0,1911.0
0.95,718.0,1887.0
0.951,719.0,1863.0
0.952,720.0,1839.0
0.953,721.0,1816.0
0.954,722.0,1793.0
0.955,724.0,1770.0
0.956,726.0,1748.0
0.957,728.0,1726.0
0.958,730.0,1704.0
0.959,732.0,1683.0
0.96,734.0,1662.0
0.961,737.0,1641.0
0.962,740.0,1620.0
0.963,743.0,1600.0
0.964,746.0,1580.0
0.965,749.0,1560.0
0.966,752.0,1541.0
0.967,756.0,1522.0
0.968,760.0,1503.0
0.969,764.0,1485.0
0.97,768.0,1467.0
0.971,772.0,1449.0
0.972,776.0,1431.0
0.973,780.0,1414.0
0.974,785.0,1397.0
0.975,790.0,1380.0
0.976,795.0,1363.0
0.977,800.0,1347.0
0.978,805.0,1331.0
0.979,810.0,1315.0
0.98,816.0,1299.0
0.981,822.0,1284.0
0.982,828.0,1269.0
0.983,834.0,1254.0
0.984,840.0,1240.0
0.985,846.0,1226.0
0.986,853.0,1212.0
0.987,860.0,1198.0
0.988,867.0,1184.0
0.989,874.0,1171.0
0.99,881.0,1158.0
0.991,889.0,1145.0
0.992,897.0,1132.0
0.993,905.0,1120.0
0.994,913.0,1108.0
0.995,921.0,1096.0
0.996,929.0,1084.0
0.997,938.0,1072.0
0.998,947.0,1061.0
0.999,956.0,1050.0
1,965.0,1039.0
