Time, Wald, Feuer
0.0,1000.0,1000.0
0.02,1242.889272079468,837.6387545871987
0.04,1584.6802478677193,743.6420457772941
0.06,2045.480188522245,715.1592882095941
0.08,2635.8961161719726,764.0329634011214
0.1,3328.1859904235507,928.949084369996
0.12,3991.8990652349935,1298.011102981277
0.14,4306.045060867192,2013.7941317555287
0.16,3867.1606677730915,3099.171782186284
0.18,2793.4512590203894,4064.6395008870877
0.2,1784.1702521170992,4282.452305667674
0.22,1173.8888401971785,3833.8308141907796
0.24,870.8348142035588,3140.672764004914
0.26,742.4367936287425,2468.4945638317035
0.28,716.2179748603788,1911.929981211075
0.3,762.3277690009501,1484.2087306552269
0.32,873.5861648986776,1170.4464831051243
0.34,1055.6491196169666,950.3271848874637
0.36,1322.5954143242607,806.8126851463968
0.38,1693.8321302472111,729.8683126509368
0.4,2188.500143623182,719.8101841805101
0.42,2810.9816571372216,793.9674297870966
0.44,3514.5475982647613,1001.4900184937137
0.46,4125.912673714607,1447.1282690978073
0.48,4273.278376509882,2272.34320582599
0.5,3619.903419289833,3397.256058394187
0.52,2495.7501272140626,4204.48859387995
0.54,1585.1930765800453,4210.633742294142
0.56,1070.933013600224,3659.779085160673
0.58,824.3123893116091,2955.3077353195768
0.6,727.6361589033959,2309.2512943375614
0.62,722.1741385849616,1787.2049376652112
0.64,785.5094061412925,1391.4625761318443
0.66,914.4854817996477,1104.3265446096489
0.68,1117.2857626827313,905.8239381072982
0.7,1409.7132202912537,780.4882825548473
0.72,1811.849389060943,720.6293676292196
0.74,2340.9219400618153,730.1735386424064
0.76,2992.6593680984365,832.950311937712
0.78,3696.0067704768867,1090.4064123606486
0.8,4228.197077099451,1623.8365878010022
0.82,4180.21333024704,2556.136207118169
0.84,3336.9106905493554,3672.9232398502018
0.86,2216.598585797528,4283.471700736533
0.88,1414.914606871043,4099.71939416155
0.9,986.0971767522192,3476.100912899423
0.92,787.7703317736209,2774.4825322810702
0.94,718.9582006249396,2158.6602872004205
0.96,732.8344473002994,1671.1229768370272
0.98,813.2582697663452,1306.0970864778046
1,960.5828167228527,1044.216261939941
